antecedents	consequents	antecedent support	consequent support	support	confidence	lift	leverage	conviction	zhangs_metric
frozenset({'PReNet', 'Quartile'})	frozenset({'Success'})	0.02938583602703497	0.9297678518953865	0.02938583602703497	1.0	1.0755372945638433	0.0020638303880286084	inf	0.07235846200423852
frozenset({'RoSAS', 'PReNet', 'RCA', 'DevNet'})	frozenset({'Success'})	0.029826623567440494	0.9297678518953865	0.029826623567440494	1.0	1.0755372945638433	0.0020947878438490365	inf	0.07239133727093738
frozenset({'RoSAS', 'PReNet', 'Quartile'})	frozenset({'Success'})	0.02938583602703497	0.9297678518953865	0.02938583602703497	1.0	1.0755372945638433	0.0020638303880286084	inf	0.07235846200423852
frozenset({'RCA', 'DevNet', 'PReNet', 'RoSAS', 'RePEN'})	frozenset({'Success'})	0.029826623567440494	0.9297678518953865	0.029826623567440494	1.0	1.0755372945638433	0.0020947878438490365	inf	0.07239133727093738
frozenset({'PReNet', 'RCA', 'Quartile'})	frozenset({'Success'})	0.02938583602703497	0.9297678518953865	0.02938583602703497	1.0	1.0755372945638433	0.0020638303880286084	inf	0.07235846200423852
frozenset({'RoSAS', 'PReNet', 'RePEN', 'Quartile'})	frozenset({'Success'})	0.02938583602703497	0.9297678518953865	0.02938583602703497	1.0	1.0755372945638433	0.0020638303880286084	inf	0.07235846200423852
frozenset({'RCA', 'Quartile', 'PReNet', 'RoSAS', 'RePEN'})	frozenset({'Success'})	0.02938583602703497	0.9297678518953865	0.02938583602703497	1.0	1.0755372945638433	0.0020638303880286084	inf	0.07235846200423852
frozenset({'PReNet', 'RCA', 'RePEN', 'Quartile'})	frozenset({'Success'})	0.02938583602703497	0.9297678518953865	0.02938583602703497	1.0	1.0755372945638433	0.0020638303880286084	inf	0.07235846200423852
frozenset({'PReNet', 'RePEN', 'Quartile'})	frozenset({'Success'})	0.02938583602703497	0.9297678518953865	0.02938583602703497	1.0	1.0755372945638433	0.0020638303880286084	inf	0.07235846200423852
frozenset({'DeepSAD', 'GOAD', 'DevNet', 'Quartile', 'RePEN'})	frozenset({'Success'})	0.012782838671760211	0.9297678518953865	0.012782838671760211	1.0	1.0755372945638433	0.0008977662187924437	inf	0.07114153891948197
frozenset({'RePEN', 'RoSAS'})	frozenset({'Success'})	0.043784895680282106	0.9297678518953865	0.04363796650014693	0.9966442953020134	1.0719281090116155	0.0029281780980274508	20.929180135174516	0.07017418603159224
frozenset({'PReNet', 'RoSAS'})	frozenset({'Success'})	0.04202174551866	0.9297678518953865	0.04187481633852483	0.9965034965034965	1.0717766746527808	0.0028043482747457382	20.086394357919193	0.06990743730491879
frozenset({'DeepSVDD', 'RoSAS'})	frozenset({'Success'})	0.013517484572436086	0.9297678518953865	0.013370555392300911	0.9891304347826088	1.063846671796845	0.0008024327983579844	6.4613576256244825	0.06083728603835834
frozenset({'PReNet', 'DevNet'})	frozenset({'Success'})	0.058624742873934765	0.9297678518953865	0.05789009697325889	0.987468671679198	1.0620593836043966	0.003382695723441201	5.604525418748185	0.0620720198957517
frozenset({'DevNet'})	frozenset({'Success'})	0.1004995592124596	0.9297678518953865	0.09917719659124302	0.986842105263158	1.0613854880564242	0.0057359373058412655	5.337643255950657	0.0642970706740716
frozenset({'RePEN', 'GOAD'})	frozenset({'Success'})	0.020423156038789303	0.9297678518953865	0.020129297678518954	0.9856115107913669	1.0600619378075289	0.0011405037594095328	4.881134293270633	0.057840173684746365
frozenset({'RePEN', 'RCA', 'GOAD'})	frozenset({'Success'})	0.020423156038789303	0.9297678518953865	0.020129297678518954	0.9856115107913669	1.0600619378075289	0.0011405037594095328	4.881134293270633	0.057840173684746365
frozenset({'RCA', 'GOAD'})	frozenset({'Success'})	0.020423156038789303	0.9297678518953865	0.020129297678518954	0.9856115107913669	1.0600619378075289	0.0011405037594095328	4.881134293270633	0.057840173684746365
frozenset({'RCA', 'DeepSAD'})	frozenset({'Success'})	0.02850426094622392	0.9297678518953865	0.028063473405818395	0.9845360824742269	1.0589052745448146	0.0015611279359822247	4.541678910765024	0.057260636697358064
frozenset({'RePEN', 'RCA', 'DeepSAD'})	frozenset({'Success'})	0.028063473405818395	0.9297678518953865	0.02762268586541287	0.9842931937172775	1.0586440386282854	0.0015301704801617966	4.471446762660406	0.05699490197970438
frozenset({'RePEN', 'DeepSAD'})	frozenset({'Success'})	0.028063473405818395	0.9297678518953865	0.02762268586541287	0.9842931937172775	1.0586440386282854	0.0015301704801617966	4.471446762660406	0.05699490197970438
frozenset({'RePEN', 'DeepSAD', 'GOAD'})	frozenset({'Success'})	0.01660299735527476	0.9297678518953865	0.01630913899500441	0.9823008849557522	1.0565012362529786	0.0008722058089658136	3.9681163679106586	0.054382486475718146
frozenset({'RePEN', 'RCA', 'DeepSAD', 'GOAD'})	frozenset({'Success'})	0.01660299735527476	0.9297678518953865	0.01630913899500441	0.9823008849557522	1.0565012362529786	0.0008722058089658136	3.9681163679106586	0.054382486475718146
frozenset({'RCA', 'DeepSAD', 'GOAD'})	frozenset({'Success'})	0.01660299735527476	0.9297678518953865	0.01630913899500441	0.9823008849557522	1.0565012362529786	0.0008722058089658136	3.9681163679106586	0.054382486475718146
frozenset({'PReNet'})	frozenset({'Success'})	0.0940346752865119	0.9297678518953865	0.09183073758448428	0.9765625	1.0503293892225032	0.004400319539663924	2.9965716524635106	0.05289133960428151
frozenset({'GOAD', 'RoSAS'})	frozenset({'Success'})	0.03394064061122539	0.9297678518953865	0.03305906553041434	0.974025974025974	1.0476012609388083	0.001502149017361995	2.7039377020276203	0.04703472750316857
frozenset({'DeepSVDD', 'RCA', 'DeepSAD'})	frozenset({'Success'})	0.011166617690273288	0.9297678518953865	0.010872759330002939	0.9736842105263158	1.0472336815490053	0.0004903971871805211	2.6688216279753174	0.04561262599895579
frozenset({'DeepSVDD', 'RCA', 'DeepSAD', 'RePEN'})	frozenset({'Success'})	0.011019688510138114	0.9297678518953865	0.010725830149867764	0.9733333333333334	1.0468563000421407	0.0004800780352403784	2.6337055539230123	0.04525778294254956
frozenset({'DeepSAD', 'DeepSVDD', 'RePEN'})	frozenset({'Success'})	0.011019688510138114	0.9297678518953865	0.010725830149867764	0.9733333333333334	1.0468563000421407	0.0004800780352403784	2.6337055539230123	0.04525778294254956
frozenset({'RCA'})	frozenset({'Success'})	0.10902145166029974	0.9297678518953865	0.10549515133705555	0.967654986522911	1.040749026276064	0.004130510416341951	2.1713439122343012	0.043944444036130924
