support	itemsets
0.002	frozenset({'SLAD', 'RePEN', 'Z_score', 'PReNet'})
0.002	frozenset({'SLAD', 'Success', 'Z_score', 'PReNet'})
0.002	frozenset({'GOAD', 'SLAD', 'Z_score', 'PReNet'})
0.002	frozenset({'DevNet', 'SLAD', 'Z_score', 'PReNet'})
0.002	frozenset({'SLAD', 'DeepSAD', 'Quartile', 'PReNet', 'Z_score'})
0.002	frozenset({'SLAD', 'Z_score', 'PReNet', 'Quartile', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'ICL', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'Success', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'Success', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'Success', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'Success', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'Success', 'RePEN', 'Z_score', 'RoSAS'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Z_score', 'RoSAS'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'RePEN', 'Z_score', 'RoSAS'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'Z_score', 'RoSAS'})
0.002	frozenset({'ICL', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Quartile', 'Z_score'})
0.002	frozenset({'ICL', 'DevNet', 'DeepSVDD', 'Quartile', 'Z_score', 'NeuTraL'})
0.002	frozenset({'ICL', 'DevNet', 'DeepSAD', 'RePEN', 'Quartile', 'Z_score'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'ICL', 'DevNet', 'RePEN', 'Quartile', 'Z_score', 'NeuTraL'})
0.002	frozenset({'ICL', 'DevNet', 'DeepSAD', 'RePEN', 'Z_score', 'NeuTraL'})
0.002	frozenset({'ICL', 'DevNet', 'DeepSVDD', 'RePEN', 'Quartile', 'Z_score'})
0.002	frozenset({'ICL', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score'})
0.002	frozenset({'ICL', 'DevNet', 'DeepSVDD', 'RePEN', 'Z_score', 'NeuTraL'})
0.002	frozenset({'ICL', 'DevNet', 'DeepSAD', 'Success', 'Quartile', 'Z_score'})
0.002	frozenset({'ICL', 'DevNet', 'Success', 'Z_score', 'Quartile', 'NeuTraL'})
0.002	frozenset({'ICL', 'DevNet', 'DeepSAD', 'Success', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'Success', 'RePEN', 'Z_score', 'RoSAS'})
0.002	frozenset({'ICL', 'DevNet', 'DeepSVDD', 'Success', 'Quartile', 'Z_score'})
0.002	frozenset({'ICL', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Success', 'Z_score'})
0.002	frozenset({'ICL', 'DevNet', 'DeepSVDD', 'Success', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'Success', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DeepSVDD', 'Success', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'Success', 'Z_score', 'RoSAS'})
0.002	frozenset({'ICL', 'GOAD', 'Success', 'RePEN', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'DeepSVDD', 'Success', 'Z_score', 'RoSAS'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Z_score', 'RoSAS'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'Success', 'RePEN', 'Z_score', 'RoSAS'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Z_score', 'RoSAS'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS'})
0.002	frozenset({'ICL', 'GOAD', 'DeepSVDD', 'Success', 'RePEN', 'Z_score'})
0.002	frozenset({'ICL', 'GOAD', 'DeepSAD', 'Quartile', 'PReNet', 'Z_score'})
0.002	frozenset({'ICL', 'GOAD', 'Quartile', 'PReNet', 'Z_score', 'NeuTraL'})
0.002	frozenset({'ICL', 'GOAD', 'DeepSAD', 'Z_score', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'GOAD', 'DeepSVDD', 'Quartile', 'PReNet', 'Z_score'})
0.002	frozenset({'ICL', 'GOAD', 'DeepSVDD', 'DeepSAD', 'Z_score', 'PReNet'})
0.002	frozenset({'ICL', 'GOAD', 'DeepSVDD', 'Z_score', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'GOAD', 'RePEN', 'Quartile', 'PReNet', 'Z_score'})
0.002	frozenset({'ICL', 'GOAD', 'DeepSAD', 'RePEN', 'Z_score', 'PReNet'})
0.002	frozenset({'ICL', 'GOAD', 'RePEN', 'Z_score', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'GOAD', 'DeepSVDD', 'RePEN', 'Z_score', 'PReNet'})
0.002	frozenset({'ICL', 'GOAD', 'Success', 'Z_score', 'Quartile', 'PReNet'})
0.002	frozenset({'ICL', 'GOAD', 'DeepSAD', 'Success', 'Z_score', 'PReNet'})
0.002	frozenset({'ICL', 'GOAD', 'Success', 'Z_score', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'GOAD', 'DeepSVDD', 'Success', 'Z_score', 'PReNet'})
0.002	frozenset({'ICL', 'GOAD', 'Success', 'RePEN', 'Z_score', 'PReNet'})
0.002	frozenset({'ICL', 'DevNet', 'DeepSAD', 'Quartile', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'Success', 'Z_score', 'RoSAS'})
0.002	frozenset({'ICL', 'DevNet', 'Success', 'RePEN', 'Z_score', 'Quartile'})
0.002	frozenset({'ICL', 'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Z_score'})
0.002	frozenset({'ICL', 'DevNet', 'Success', 'RePEN', 'Z_score', 'NeuTraL'})
0.002	frozenset({'ICL', 'GOAD', 'DevNet', 'DeepSAD', 'Success', 'Z_score'})
0.002	frozenset({'ICL', 'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'Z_score'})
0.002	frozenset({'ICL', 'GOAD', 'DevNet', 'Success', 'RePEN', 'Z_score'})
0.002	frozenset({'ICL', 'GOAD', 'DevNet', 'Quartile', 'PReNet', 'Z_score'})
0.002	frozenset({'ICL', 'GOAD', 'DevNet', 'DeepSAD', 'Z_score', 'PReNet'})
0.002	frozenset({'ICL', 'GOAD', 'DevNet', 'Z_score', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'GOAD', 'DevNet', 'DeepSVDD', 'Z_score', 'PReNet'})
0.002	frozenset({'ICL', 'GOAD', 'DevNet', 'RePEN', 'Z_score', 'PReNet'})
0.002	frozenset({'ICL', 'GOAD', 'DevNet', 'Success', 'Z_score', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSAD', 'Quartile', 'Z_score', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSAD', 'DeepSVDD', 'Quartile', 'Z_score'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSVDD', 'Quartile', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DeepSAD', 'DeepSVDD', 'Success', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'DeepSVDD', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DeepSAD', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'Success', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'Success', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DeepSAD', 'DeepSVDD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'Success'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'DeepSVDD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'Success', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'DeepSVDD', 'Success', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'ICL', 'GOAD', 'DevNet', 'Success', 'Z_score', 'NeuTraL'})
0.002	frozenset({'ICL', 'GOAD', 'DevNet', 'Success', 'Z_score', 'Quartile'})
0.002	frozenset({'ICL', 'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Z_score'})
0.002	frozenset({'ICL', 'GOAD', 'DevNet', 'DeepSVDD', 'RePEN', 'Z_score'})
0.002	frozenset({'ICL', 'DevNet', 'DeepSAD', 'Quartile', 'PReNet', 'Z_score'})
0.002	frozenset({'ICL', 'DevNet', 'Quartile', 'PReNet', 'Z_score', 'NeuTraL'})
0.002	frozenset({'ICL', 'DevNet', 'DeepSAD', 'Z_score', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'DevNet', 'DeepSVDD', 'Quartile', 'PReNet', 'Z_score'})
0.002	frozenset({'ICL', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Z_score', 'PReNet'})
0.002	frozenset({'ICL', 'DevNet', 'DeepSVDD', 'Z_score', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'DevNet', 'RePEN', 'Quartile', 'PReNet', 'Z_score'})
0.002	frozenset({'ICL', 'DevNet', 'DeepSAD', 'RePEN', 'Z_score', 'PReNet'})
0.002	frozenset({'ICL', 'DevNet', 'RePEN', 'Z_score', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'DevNet', 'DeepSVDD', 'RePEN', 'Z_score', 'PReNet'})
0.002	frozenset({'ICL', 'DevNet', 'Success', 'Z_score', 'Quartile', 'PReNet'})
0.002	frozenset({'ICL', 'DevNet', 'DeepSAD', 'Success', 'Z_score', 'PReNet'})
0.002	frozenset({'ICL', 'DevNet', 'Success', 'Z_score', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'DevNet', 'DeepSVDD', 'Success', 'Z_score', 'PReNet'})
0.002	frozenset({'ICL', 'DevNet', 'Success', 'RePEN', 'Z_score', 'PReNet'})
0.002	frozenset({'ICL', 'GOAD', 'DevNet', 'DeepSAD', 'Quartile', 'Z_score'})
0.002	frozenset({'ICL', 'GOAD', 'DevNet', 'Quartile', 'Z_score', 'NeuTraL'})
0.002	frozenset({'ICL', 'GOAD', 'DevNet', 'DeepSAD', 'Z_score', 'NeuTraL'})
0.002	frozenset({'ICL', 'GOAD', 'DevNet', 'DeepSVDD', 'Quartile', 'Z_score'})
0.002	frozenset({'ICL', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Z_score'})
0.002	frozenset({'ICL', 'GOAD', 'DevNet', 'DeepSVDD', 'Z_score', 'NeuTraL'})
0.002	frozenset({'ICL', 'GOAD', 'DevNet', 'RePEN', 'Quartile', 'Z_score'})
0.002	frozenset({'ICL', 'GOAD', 'DevNet', 'DeepSAD', 'RePEN', 'Z_score'})
0.002	frozenset({'SLAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'ICL', 'GOAD', 'DevNet', 'RePEN', 'Z_score', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'RePEN', 'Z_score', 'PReNet'})
0.002	frozenset({'ICL', 'GOAD', 'DeepSVDD', 'RePEN', 'RoSAS'})
0.002	frozenset({'DevNet', 'Success', 'Z_score', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'Success', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Quartile', 'PReNet'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'DeepSVDD', 'RePEN', 'Quartile', 'PReNet'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'RePEN', 'Quartile', 'PReNet'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'DeepSVDD', 'Success', 'Quartile', 'PReNet'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'Quartile', 'PReNet'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Quartile', 'PReNet'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Quartile', 'PReNet'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'Success', 'RePEN', 'Quartile', 'PReNet'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'RePEN', 'Quartile', 'PReNet'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'Success', 'Quartile', 'PReNet'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'RePEN', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'Success', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'Success', 'RePEN', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'RePEN', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'Success', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'PReNet', 'Success'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Quartile', 'PReNet'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'PReNet'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Success', 'Quartile', 'PReNet'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Quartile', 'PReNet'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'Success', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'RePEN', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DeepSAD', 'DeepSVDD', 'Success', 'Quartile', 'RoSAS'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'RePEN', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'Success', 'Quartile', 'PReNet'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'Quartile', 'PReNet'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'RePEN', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'Success', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'DevNet', 'Success', 'RePEN', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSAD', 'RePEN', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'RePEN', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSAD', 'Success', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'Success', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Quartile', 'PReNet'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'PReNet'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'RePEN', 'Quartile', 'PReNet'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'Success', 'Quartile', 'PReNet'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'Quartile', 'PReNet'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Quartile', 'PReNet'})
0.002	frozenset({'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Quartile', 'PReNet'})
0.002	frozenset({'GOAD', 'DevNet', 'Success', 'RePEN', 'Quartile', 'PReNet'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'RePEN', 'Quartile', 'PReNet'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'Success', 'Quartile', 'PReNet'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'RePEN', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'Success', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'DeepSVDD', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'Success', 'RePEN', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'RePEN', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'DeepSVDD', 'Success', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'Success', 'Quartile', 'RoSAS'})
0.002	frozenset({'SLAD', 'NeuTraL', 'Quartile', 'RoSAS'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'Quartile', 'RoSAS'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'Quartile', 'RoSAS'})
0.002	frozenset({'SLAD', 'GOAD', 'RePEN', 'Quartile', 'RoSAS'})
0.002	frozenset({'SLAD', 'GOAD', 'Success', 'Quartile', 'RoSAS'})
0.002	frozenset({'SLAD', 'GOAD', 'Quartile', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DeepSAD', 'DeepSVDD', 'Quartile', 'RoSAS'})
0.002	frozenset({'SLAD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS'})
0.002	frozenset({'SLAD', 'DeepSAD', 'Success', 'Quartile', 'RoSAS'})
0.002	frozenset({'SLAD', 'DeepSAD', 'Quartile', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DeepSVDD', 'RePEN', 'Quartile', 'RoSAS'})
0.002	frozenset({'SLAD', 'DeepSVDD', 'Success', 'Quartile', 'RoSAS'})
0.002	frozenset({'SLAD', 'DeepSVDD', 'Quartile', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'Success', 'RePEN', 'Quartile', 'RoSAS'})
0.002	frozenset({'SLAD', 'RePEN', 'Quartile', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'Success', 'Quartile', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'Quartile', 'RoSAS'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'Success', 'Quartile', 'RoSAS'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'Quartile', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'RePEN', 'Quartile', 'RoSAS'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'Success', 'Quartile', 'RoSAS'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'Quartile', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'Success', 'RePEN', 'Quartile', 'RoSAS'})
0.002	frozenset({'SLAD', 'GOAD', 'RePEN', 'Quartile', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'Success', 'Quartile', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'RePEN', 'Quartile', 'RoSAS'})
0.002	frozenset({'DeepSVDD', 'SLAD', 'Quartile', 'RoSAS'})
0.002	frozenset({'DeepSAD', 'Quartile', 'RoSAS', 'SLAD'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'Success', 'RePEN', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'RePEN', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'Success', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'DeepSVDD', 'RePEN', 'Quartile', 'PReNet', 'Success'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Quartile', 'PReNet'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'PReNet'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Success', 'Quartile', 'PReNet'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Quartile', 'PReNet'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'PReNet', 'Success', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Success', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'GOAD', 'SLAD', 'Quartile', 'RoSAS'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'PReNet', 'Success'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'PReNet', 'Success', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Success', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'PReNet', 'Success'})
